"azimuth","horizon_height","horizon_distance"
324.33,12.455313,30.528675
324.32,12.455313,30.528675
324.31,12.455313,30.528675
324.3,12.455313,30.528675
324.29,12.455313,30.528675
324.28,12.455313,30.528675
324.27,12.455313,30.528675
324.26,12.455313,30.528675
324.25,12.455313,30.528675
324.24,12.455313,30.528675
324.23,12.455313,30.528675
324.22,12.455313,30.528675
324.21,12.455313,30.528675
324.2,12.455313,30.528675
324.19,12.455313,30.528675
324.18,12.455313,30.528675
324.17,12.455313,30.528675
324.16,12.455313,30.528675
324.15,12.455313,30.528675
324.14,12.455313,30.528675
324.13,12.455313,30.528675
324.12,12.455313,30.528675
324.11,12.455313,30.528675
324.1,12.455313,30.528675
324.09,12.455313,30.528675
324.08,12.455313,30.528675
324.07,12.455313,30.528675
324.06,12.455313,30.528675
324.05,12.455313,30.528675
324.04,12.455313,30.528675
324.03,12.455313,30.528675
324.02,12.455313,30.528675
324.01,12.455313,30.528675
324,12.455313,30.528675
323.99,12.455313,30.528675
323.98,12.455313,30.528675
323.97,12.455313,30.528675
323.96,12.455313,30.528675
323.95,12.455313,30.528675
323.94,12.455313,30.528675
323.93,12.455313,30.528675
323.92,12.455313,30.528675
323.91,12.455313,30.528675
323.9,12.455313,30.528675
323.89,12.455313,30.528675
323.88,12.455313,30.528675
323.87,12.455313,30.528675
323.86,12.455313,30.528675
323.85,12.455313,30.528675
323.84,12.455313,30.528675
323.83,12.455313,30.528675
323.82,12.455313,30.528675
323.81,12.455313,30.528675
323.8,12.455313,30.528675
323.79,12.455313,30.528675
323.78,12.455313,30.528675
323.77,12.455313,30.528675
323.76,12.455313,30.528675
323.75,12.455313,30.528675
323.74,12.455313,30.528675
323.73,12.455313,30.528675
323.72,12.455313,30.528675
323.71,12.455313,30.528675
323.7,12.455313,30.528675
323.69,12.455313,30.528675
323.68,12.455313,30.528675
323.67,12.455313,30.528675
323.66,12.455313,30.528675
323.65,12.455313,30.528675
323.64,12.455313,30.528675
323.63,12.455313,30.528675
323.62,12.455313,30.528675
323.61,12.455313,30.528675
323.6,12.455313,30.528675
323.59,12.455313,30.528675
323.58,8.729596,24.698178
323.57,8.729596,24.698178
323.56,8.729596,24.698178
323.55,8.729596,24.698178
323.54,8.729596,24.698178
323.53,8.729596,24.698178
323.52,8.729596,24.698178
323.51,8.729596,24.698178
323.5,8.729596,24.698178
323.49,8.729596,24.698178
323.48,8.729596,24.698178
323.47,8.729596,24.698178
323.46,8.729596,24.698178
323.45,8.729596,24.698178
323.44,8.729596,24.698178
323.43,8.729596,24.698178
323.42,8.729596,24.698178
323.41,8.729596,24.698178
323.4,8.729596,24.698178
323.39,8.729596,24.698178
323.38,8.729596,24.698178
323.37,8.729596,24.698178
323.36,8.729596,24.698178
323.35,8.729596,24.698178
323.34,8.729596,24.698178
323.33,8.729596,24.698178
323.32,8.729596,24.698178
323.31,8.729596,24.698178
323.3,8.729596,24.698178
323.29,8.729596,24.698178
323.28,8.729596,24.698178
323.27,8.729596,24.698178
323.26,8.729596,24.698178
323.25,8.729596,24.698178
323.24,8.729596,24.698178
323.23,8.729596,24.698178
323.22,8.729596,24.698178
323.21,8.729596,24.698178
323.2,8.729596,24.698178
323.19,8.729596,24.698178
323.18,8.729596,24.698178
323.17,8.729596,24.698178
323.16,8.729596,24.698178
323.15,8.729596,24.698178
323.14,8.729596,24.698178
323.13,8.565076,19.416488
323.12,8.565076,19.416488
323.11,8.565076,19.416488
323.1,8.565076,19.416488
323.09,8.565076,19.416488
323.08,8.565076,19.416488
323.07,8.565076,19.416488
323.06,8.565076,19.416488
323.05,8.565076,19.416488
323.04,8.565076,19.416488
323.03,8.565076,19.416488
323.02,8.565076,19.416488
323.01,8.565076,19.416488
323,8.565076,19.416488
322.99,8.565076,19.416488
322.98,8.565076,19.416488
322.97,8.565076,19.416488
322.96,8.565076,19.416488
322.95,8.565076,19.416488
322.94,8.565076,19.416488
322.93,8.565076,19.416488
322.92,8.565076,19.416488
322.91,8.565076,19.416488
322.9,8.565076,19.416488
322.89,8.565076,19.416488
322.88,8.565076,19.416488
322.87,8.565076,19.416488
322.86,8.565076,19.416488
322.85,8.565076,19.416488
322.84,8.565076,19.416488
322.83,8.565076,19.416488
322.82,8.565076,19.416488
322.81,8.565076,19.416488
322.8,8.565076,19.416488
322.79,8.565076,19.416488
322.78,8.565076,19.416488
322.77,8.565076,19.416488
322.76,8.565076,19.416488
322.75,8.565076,19.416488
322.74,8.565076,19.416488
322.73,8.565076,19.416488
322.72,8.565076,19.416488
322.71,8.565076,19.416488
322.7,8.565076,19.416488
322.69,8.565076,19.416488
322.68,8.565076,19.416488
322.67,8.565076,19.416488
322.66,8.565076,19.416488
322.65,8.565076,19.416488
322.64,8.565076,19.416488
322.63,8.565076,19.416488
322.62,8.565076,19.416488
322.61,8.565076,19.416488
322.6,8.565076,19.416488
322.59,8.565076,19.416488
322.58,8.565076,19.416488
322.57,8.565076,19.416488
322.56,8.565076,19.416488
322.55,8.565076,19.416488
322.54,8.565076,19.416488
322.53,8.565076,19.416488
322.52,8.565076,19.416488
322.51,8.565076,19.416488
322.5,8.565076,19.416488
322.49,8.565076,19.416488
322.48,8.565076,19.416488
322.47,8.565076,19.416488
322.46,8.565076,19.416488
322.45,8.565076,19.416488
322.44,8.565076,19.416488
322.43,8.565076,19.416488
322.42,8.565076,19.416488
322.41,8.565076,19.416488
322.4,8.565076,19.416488
322.39,8.565076,19.416488
322.38,8.565076,19.416488
322.37,8.565076,19.416488
322.36,8.565076,19.416488
322.35,8.565076,19.416488
322.34,8.565076,19.416488
322.33,8.565076,19.416488
322.32,8.565076,19.416488
322.31,8.565076,19.416488
322.3,8.565076,19.416488
322.29,8.565076,19.416488
322.28,8.565076,19.416488
322.27,8.565076,19.416488
322.26,8.565076,19.416488
322.25,8.565076,19.416488
322.24,8.565076,19.416488
322.23,8.565076,19.416488
322.22,8.565076,19.416488
322.21,8.565076,19.416488
322.2,8.565076,19.416488
322.19,8.565076,19.416488
322.18,8.565076,19.416488
322.17,8.565076,19.416488
322.16,8.565076,19.416488
322.15,8.565076,19.416488
322.14,8.565076,19.416488
322.13,8.565076,19.416488
322.12,8.565076,19.416488
322.11,8.565076,19.416488
322.1,8.565076,19.416488
322.09,8.565076,19.416488
322.08,8.565076,19.416488
322.07,8.565076,19.416488
322.06,8.565076,19.416488
322.05,8.565076,19.416488
322.04,8.565076,19.416488
322.03,8.565076,19.416488
322.02,8.565076,19.416488
322.01,8.565076,19.416488
322,8.565076,19.416488
321.99,8.565076,19.416488
321.98,8.565076,19.416488
321.97,8.565076,19.416488
321.96,8.565076,19.416488
321.95,8.565076,19.416488
321.94,8.565076,19.416488
321.93,8.565076,19.416488
321.92,8.565076,19.416488
321.91,8.565076,19.416488
321.9,8.565076,19.416488
321.89,8.565076,19.416488
321.88,8.565076,19.416488
321.87,8.565076,19.416488
321.86,8.565076,19.416488
321.85,8.565076,19.416488
321.84,8.565076,19.416488
321.83,8.565076,19.416488
321.82,8.565076,19.416488
321.81,8.565076,19.416488
321.8,8.565076,19.416488
321.79,8.565076,19.416488
321.78,8.565076,19.416488
321.77,8.565076,19.416488
321.76,8.565076,19.416488
321.75,10.292793,18.601075
321.74,10.292793,18.601075
321.73,10.292793,18.601075
321.72,10.292793,18.601075
321.71,10.292793,18.601075
321.7,10.292793,18.601075
321.69,10.292793,18.601075
321.68,10.292793,18.601075
321.67,10.292793,18.601075
321.66,10.292793,18.601075
321.65,10.292793,18.601075
321.64,10.292793,18.601075
321.63,10.292793,18.601075
321.62,10.292793,18.601075
321.61,10.292793,18.601075
321.6,10.292793,18.601075
321.59,10.292793,18.601075
321.58,10.292793,18.601075
321.57,10.292793,18.601075
321.56,10.292793,18.601075
321.55,10.292793,18.601075
321.54,10.292793,18.601075
321.53,10.292793,18.601075
321.52,10.292793,18.601075
321.51,10.292793,18.601075
321.5,10.292793,18.601075
321.49,10.292793,18.601075
321.48,10.292793,18.601075
321.47,10.292793,18.601075
321.46,10.292793,18.601075
321.45,10.292793,18.601075
321.44,10.292793,18.601075
321.43,10.292793,18.601075
321.42,10.292793,18.601075
321.41,10.292793,18.601075
321.4,10.292793,18.601075
321.39,10.292793,18.601075
321.38,10.292793,18.601075
321.37,10.292793,18.601075
321.36,10.292793,18.601075
321.35,10.292793,18.601075
321.34,10.292793,18.601075
321.33,10.292793,18.601075
321.32,10.292793,18.601075
321.31,10.292793,18.601075
321.3,10.292793,18.601075
321.29,10.292793,18.601075
321.28,10.292793,18.601075
321.27,10.292793,18.601075
321.26,10.292793,18.601075
321.25,10.292793,18.601075
321.24,10.292793,18.601075
321.23,12.180172,20
321.22,12.180172,20
321.21,12.180172,20
321.2,12.180172,20
321.19,12.180172,20
321.18,12.180172,20
321.17,12.180172,20
321.16,12.180172,20
321.15,12.180172,20
321.14,12.180172,20
321.13,12.180172,20
321.12,12.180172,20
321.11,12.180172,20
321.1,12.180172,20
321.09,12.180172,20
321.08,12.180172,20
321.07,12.180172,20
321.06,12.180172,20
321.05,12.180172,20
321.04,12.180172,20
321.03,12.180172,20
321.02,12.180172,20
321.01,12.180172,20
321,12.180172,20
320.99,12.180172,20
320.98,12.180172,20
320.97,12.180172,20
320.96,12.180172,20
320.95,12.180172,20
320.94,12.180172,20
320.93,12.180172,20
320.92,12.180172,20
320.91,12.180172,20
320.9,12.180172,20
320.89,12.180172,20
320.88,12.180172,20
320.87,12.180172,20
320.86,12.180172,20
320.85,12.180172,20
320.84,12.180172,20
320.83,12.180172,20
320.82,12.180172,20
320.81,12.180172,20
320.8,12.180172,20
320.79,12.180172,20
320.78,12.180172,20
320.77,12.180172,20
320.76,12.180172,20
320.75,12.180172,20
320.74,12.180172,20
320.73,12.180172,20
320.72,12.180172,20
320.71,12.180172,20
320.7,12.180172,20
320.69,12.180172,20
320.68,12.180172,20
320.67,12.180172,20
320.66,12.180172,20
320.65,12.180172,20
320.64,12.180172,20
320.63,12.180172,20
320.62,12.180172,20
320.61,12.180172,20
320.6,12.180172,20
320.59,12.180172,20
320.58,12.180172,20
320.57,12.180172,20
320.56,12.180172,20
320.55,12.180172,20
320.54,12.180172,20
320.53,12.180172,20
320.52,12.180172,20
320.51,12.180172,20
320.5,12.180172,20
320.49,12.180172,20
320.48,12.180172,20
320.47,12.180172,20
320.46,12.180172,20
320.45,12.180172,20
320.44,12.180172,20
320.43,12.180172,20
320.42,12.180172,20
320.41,12.180172,20
320.4,12.180172,20
320.39,12.180172,20
320.38,12.180172,20
320.37,12.180172,20
320.36,12.180172,20
320.35,12.180172,20
320.34,12.180172,20
320.33,12.180172,20
320.32,12.180172,20
320.31,12.180172,20
320.3,12.180172,20
320.29,12.180172,20
320.28,12.180172,20
320.27,12.180172,20
320.26,12.180172,20
320.25,12.180172,20
320.24,12.180172,20
320.23,12.180172,20
320.22,12.180172,20
320.21,12.180172,20
320.2,12.180172,20
320.19,12.180172,20
320.18,12.180172,20
320.17,12.180172,20
320.16,12.180172,20
320.15,12.180172,20
320.14,12.180172,20
320.13,12.180172,20
320.12,12.180172,20
320.11,12.180172,20
320.1,12.180172,20
320.09,12.180172,20
320.08,12.180172,20
320.07,12.180172,20
320.06,12.180172,20
320.05,12.180172,20
320.04,12.180172,20
320.03,12.180172,20
320.02,12.180172,20
320.01,12.180172,20
320,12.180172,20
319.99,12.180172,20
319.98,12.180172,20
319.97,12.180172,20
319.96,12.180172,20
319.95,12.180172,20
319.94,12.180172,20
319.93,12.180172,20
319.92,12.180172,20
319.91,12.180172,20
319.9,12.180172,20
319.89,12.180172,20
319.88,12.180172,20
319.87,12.180172,20
319.86,12.180172,20
319.85,12.180172,20
319.84,12.180172,20
319.83,12.180172,20
319.82,12.180172,20
319.81,12.180172,20
319.8,12.180172,20
319.79,12.180172,20
319.78,12.180172,20
319.77,12.180172,20
319.76,12.180172,20
319.75,12.180172,20
319.74,12.180172,20
319.73,12.180172,20
319.72,12.180172,20
319.71,12.180172,20
319.7,12.180172,20
319.69,12.180172,20
319.68,12.180172,20
319.67,12.180172,20
319.66,12.180172,20
319.65,12.180172,20
319.64,12.180172,20
319.63,12.180172,20
319.62,12.180172,20
319.61,12.180172,20
319.6,12.180172,20
319.59,12.180172,20
319.58,12.180172,20
319.57,12.180172,20
319.56,12.180172,20
319.55,12.180172,20
319.54,12.180172,20
319.53,12.180172,20
319.52,12.180172,20
319.51,12.180172,20
319.5,12.180172,20
319.49,12.180172,20
319.48,12.180172,20
319.47,12.180172,20
319.46,12.180172,20
319.45,12.180172,20
319.44,12.180172,20
319.43,12.180172,20
319.42,12.180172,20
319.41,12.180172,20
319.4,12.180172,20
319.39,12.180172,20
319.38,12.180172,20
319.37,12.180172,20
319.36,12.180172,20
319.35,12.180172,20
319.34,12.180172,20
319.33,12.180172,20
319.32,12.180172,20
319.31,12.180172,20
319.3,12.180172,20
319.29,12.180172,20
319.28,12.180172,20
319.27,12.180172,20
319.26,12.180172,20
319.25,12.180172,20
319.24,12.180172,20
319.23,12.180172,20
319.22,12.180172,20
319.21,12.180172,20
319.2,12.180172,20
319.19,12.180172,20
319.18,12.180172,20
319.17,12.180172,20
319.16,12.180172,20
319.15,12.180172,20
319.14,12.180172,20
319.13,12.180172,20
319.12,12.180172,20
319.11,12.180172,20
319.1,12.180172,20
319.09,12.180172,20
319.08,13.380166,19.209373
319.07,13.380166,19.209373
319.06,13.380166,19.209373
319.05,13.380166,19.209373
319.04,13.380166,19.209373
319.03,13.380166,19.209373
319.02,13.380166,19.209373
319.01,13.380166,19.209373
319,13.380166,19.209373
318.99,13.380166,19.209373
318.98,13.380166,19.209373
318.97,13.380166,19.209373
318.96,13.380166,19.209373
318.95,13.380166,19.209373
318.94,13.380166,19.209373
318.93,13.380166,19.209373
318.92,13.380166,19.209373
318.91,13.380166,19.209373
318.9,13.380166,19.209373
318.89,13.380166,19.209373
318.88,13.380166,19.209373
318.87,13.380166,19.209373
318.86,13.380166,19.209373
318.85,13.380166,19.209373
318.84,13.380166,19.209373
318.83,13.380166,19.209373
318.82,13.380166,19.209373
318.81,13.380166,19.209373
318.8,13.380166,19.209373
318.79,13.380166,19.209373
318.78,13.380166,19.209373
318.77,13.380166,19.209373
318.76,13.380166,19.209373
318.75,13.380166,19.209373
318.74,13.380166,19.209373
318.73,13.380166,19.209373
318.72,13.380166,19.209373
318.71,13.380166,19.209373
318.7,13.380166,19.209373
318.69,13.380166,19.209373
318.68,13.380166,19.209373
318.67,13.380166,19.209373
318.66,13.380166,19.209373
318.65,13.380166,19.209373
318.64,13.380166,19.209373
318.63,13.380166,19.209373
318.62,13.380166,19.209373
318.61,13.380166,19.209373
318.6,13.380166,19.209373
318.59,13.380166,19.209373
318.58,13.380166,19.209373
318.57,13.380166,19.209373
318.56,13.380166,19.209373
318.55,13.380166,19.209373
318.54,13.380166,19.209373
318.53,13.380166,19.209373
318.52,13.380166,19.209373
318.51,13.380166,19.209373
318.5,13.380166,19.209373
318.49,13.380166,19.209373
318.48,13.380166,19.209373
318.47,13.380166,19.209373
318.46,13.380166,19.209373
318.45,13.380166,19.209373
318.44,13.380166,19.209373
318.43,13.380166,19.209373
318.42,13.380166,19.209373
318.41,13.380166,19.209373
318.4,13.380166,19.209373
318.39,13.380166,19.209373
318.38,13.380166,19.209373
318.37,13.380166,19.209373
318.36,13.380166,19.209373
318.35,13.380166,19.209373
318.34,13.380166,19.209373
318.33,13.380166,19.209373
318.32,13.380166,19.209373
318.31,13.380166,19.209373
318.3,13.380166,19.209373
318.29,13.380166,19.209373
318.28,13.380166,19.209373
318.27,13.380166,19.209373
318.26,13.380166,19.209373
318.25,13.380166,19.209373
318.24,13.380166,19.209373
318.23,13.380166,19.209373
318.22,13.380166,19.209373
318.21,13.380166,19.209373
318.2,13.380166,19.209373
318.19,13.380166,19.209373
318.18,13.380166,19.209373
318.17,13.380166,19.209373
318.16,13.380166,19.209373
318.15,13.380166,19.209373
318.14,13.380166,19.209373
318.13,13.380166,19.209373
318.12,13.380166,19.209373
318.11,13.380166,19.209373
318.1,13.380166,19.209373
318.09,13.380166,19.209373
318.08,13.380166,19.209373
318.07,13.380166,19.209373
318.06,13.380166,19.209373
318.05,13.380166,19.209373
318.04,13.380166,19.209373
318.03,13.380166,19.209373
318.02,13.380166,19.209373
318.01,13.380166,19.209373
318,13.380166,19.209373
317.99,13.380166,19.209373
317.98,13.380166,19.209373
317.97,13.380166,19.209373
317.96,13.380166,19.209373
317.95,13.380166,19.209373
317.94,13.380166,19.209373
317.93,13.380166,19.209373
317.92,13.380166,19.209373
317.91,13.380166,19.209373
317.9,13.380166,19.209373
317.89,13.380166,19.209373
317.88,13.380166,19.209373
317.87,13.380166,19.209373
317.86,13.380166,19.209373
317.85,13.380166,19.209373
317.84,13.380166,19.209373
317.83,13.380166,19.209373
317.82,13.380166,19.209373
317.81,13.380166,19.209373
317.8,13.380166,19.209373
317.79,13.380166,19.209373
317.78,13.380166,19.209373
317.77,13.380166,19.209373
317.76,13.380166,19.209373
317.75,13.380166,19.209373
317.74,13.380166,19.209373
317.73,13.380166,19.209373
317.72,13.380166,19.209373
317.71,13.380166,19.209373
317.7,13.380166,19.209373
317.69,13.380166,19.209373
317.68,13.380166,19.209373
317.67,13.380166,19.209373
317.66,13.380166,19.209373
317.65,13.380166,19.209373
317.64,13.380166,19.209373
317.63,13.380166,19.209373
317.62,13.380166,19.209373
317.61,13.380166,19.209373
317.6,13.380166,19.209373
317.59,13.380166,19.209373
317.58,13.380166,19.209373
317.57,13.380166,19.209373
317.56,13.380166,19.209373
317.55,13.380166,19.209373
317.54,13.380166,19.209373
317.53,13.380166,19.209373
317.52,13.380166,19.209373
317.51,13.380166,19.209373
317.5,13.380166,19.209373
317.49,13.380166,19.209373
317.48,13.380166,19.209373
317.47,13.380166,19.209373
317.46,13.380166,19.209373
317.45,13.380166,19.209373
317.44,13.380166,19.209373
317.43,13.380166,19.209373
317.42,13.380166,19.209373
317.41,13.380166,19.209373
317.4,13.380166,19.209373
317.39,13.380166,19.209373
317.38,13.380166,19.209373
317.37,13.380166,19.209373
317.36,13.380166,19.209373
317.35,13.380166,19.209373
317.34,13.380166,19.209373
317.33,13.380166,19.209373
317.32,13.380166,19.209373
317.31,13.380166,19.209373
317.3,13.380166,19.209373
317.29,13.380166,19.209373
317.28,13.380166,19.209373
317.27,13.380166,19.209373
317.26,13.380166,19.209373
317.25,13.380166,19.209373
317.24,13.380166,19.209373
317.23,13.380166,19.209373
317.22,13.380166,19.209373
317.21,13.380166,19.209373
317.2,13.380166,19.209373
317.19,13.380166,19.209373
317.18,13.380166,19.209373
317.17,13.380166,19.209373
317.16,13.380166,19.209373
317.15,13.380166,19.209373
317.14,14.966405,19.849433
317.13,14.966405,19.849433
317.12,14.966405,19.849433
317.11,14.966405,19.849433
317.1,14.966405,19.849433
317.09,14.966405,19.849433
317.08,14.966405,19.849433
317.07,14.966405,19.849433
317.06,14.966405,19.849433
317.05,14.966405,19.849433
317.04,14.966405,19.849433
317.03,14.966405,19.849433
317.02,14.966405,19.849433
317.01,14.966405,19.849433
317,14.966405,19.849433
316.99,14.966405,19.849433
316.98,14.966405,19.849433
316.97,14.966405,19.849433
316.96,14.966405,19.849433
316.95,14.966405,19.849433
316.94,14.966405,19.849433
316.93,14.966405,19.849433
316.92,14.966405,19.849433
316.91,14.966405,19.849433
316.9,14.966405,19.849433
316.89,14.966405,19.849433
316.88,14.966405,19.849433
316.87,14.966405,19.849433
316.86,14.966405,19.849433
316.85,14.966405,19.849433
316.84,14.966405,19.849433
316.83,14.966405,19.849433
316.82,14.966405,19.849433
316.81,14.966405,19.849433
316.8,14.966405,19.849433
316.79,14.966405,19.849433
316.78,14.966405,19.849433
316.77,14.966405,19.849433
316.76,14.966405,19.849433
316.75,14.966405,19.849433
316.74,14.966405,19.849433
316.73,14.966405,19.849433
316.72,14.966405,19.849433
316.71,14.966405,19.849433
316.7,14.966405,19.849433
316.69,14.966405,19.849433
316.68,14.966405,19.849433
316.67,14.966405,19.849433
316.66,14.966405,19.849433
316.65,14.966405,19.849433
316.64,14.966405,19.849433
316.63,14.966405,19.849433
316.62,14.966405,19.849433
316.61,14.966405,19.849433
316.6,14.966405,19.849433
316.59,14.966405,19.849433
316.58,14.966405,19.849433
316.57,14.966405,19.849433
316.56,14.966405,19.849433
316.55,14.966405,19.849433
316.54,14.966405,19.849433
316.53,14.966405,19.849433
316.52,14.966405,19.849433
316.51,14.966405,19.849433
316.5,14.966405,19.849433
316.49,14.966405,19.849433
316.48,14.966405,19.849433
316.47,14.966405,19.849433
316.46,14.966405,19.849433
316.45,14.966405,19.849433
316.44,14.966405,19.849433
316.43,14.966405,19.849433
316.42,14.966405,19.849433
316.41,14.966405,19.849433
316.4,14.966405,19.849433
316.39,14.966405,19.849433
316.38,14.966405,19.849433
316.37,14.966405,19.849433
316.36,14.966405,19.849433
316.35,14.966405,19.849433
316.34,14.966405,19.849433
316.33,14.966405,19.849433
316.32,14.966405,19.849433
316.31,14.966405,19.849433
316.3,14.966405,19.849433
316.29,14.966405,19.849433
316.28,14.966405,19.849433
316.27,14.966405,19.849433
316.26,14.966405,19.849433
316.25,14.966405,19.849433
316.24,14.966405,19.849433
316.23,14.966405,19.849433
316.22,14.966405,19.849433
316.21,14.966405,19.849433
316.2,14.966405,19.849433
316.19,14.966405,19.849433
316.18,14.966405,19.849433
316.17,14.966405,19.849433
316.16,14.966405,19.849433
316.15,14.966405,19.849433
316.14,14.966405,19.849433
316.13,14.966405,19.849433
316.12,14.966405,19.849433
316.11,14.966405,19.849433
316.1,14.966405,19.849433
316.09,14.966405,19.849433
316.08,14.966405,19.849433
316.07,14.966405,19.849433
316.06,14.966405,19.849433
316.05,14.966405,19.849433
316.04,14.966405,19.849433
316.03,14.966405,19.849433
316.02,14.966405,19.849433
316.01,14.966405,19.849433
316,14.966405,19.849433
315.99,14.966405,19.849433
315.98,14.966405,19.849433
315.97,14.966405,19.849433
315.96,14.966405,19.849433
315.95,14.966405,19.849433
315.94,14.966405,19.849433
315.93,14.966405,19.849433
315.92,14.966405,19.849433
315.91,14.966405,19.849433
315.9,14.966405,19.849433
315.89,14.966405,19.849433
315.88,14.966405,19.849433
315.87,14.966405,19.849433
315.86,14.966405,19.849433
315.85,14.966405,19.849433
315.84,14.966405,19.849433
315.83,14.966405,19.849433
315.82,14.966405,19.849433
315.81,14.966405,19.849433
315.8,14.966405,19.849433
315.79,14.966405,19.849433
315.78,14.966405,19.849433
315.77,14.966405,19.849433
315.76,14.966405,19.849433
315.75,14.966405,19.849433
315.74,14.966405,19.849433
315.73,14.966405,19.849433
315.72,14.966405,19.849433
315.71,14.966405,19.849433
315.7,14.966405,19.849433
315.69,14.966405,19.849433
315.68,14.966405,19.849433
315.67,14.966405,19.849433
315.66,14.966405,19.849433
315.65,14.966405,19.849433
315.64,14.966405,19.849433
315.63,14.966405,19.849433
315.62,14.966405,19.849433
315.61,14.966405,19.849433
315.6,14.966405,19.849433
315.59,14.966405,19.849433
315.58,14.966405,19.849433
315.57,14.966405,19.849433
315.56,14.966405,19.849433
315.55,14.966405,19.849433
315.54,14.966405,19.849433
315.53,14.966405,19.849433
315.52,14.966405,19.849433
315.51,14.966405,19.849433
315.5,14.966405,19.849433
315.49,14.966405,19.849433
315.48,14.966405,19.849433
315.47,14.966405,19.849433
315.46,14.966405,19.849433
315.45,14.966405,19.849433
315.44,14.966405,19.849433
315.43,14.966405,19.849433
315.42,14.966405,19.849433
315.41,14.966405,19.849433
315.4,14.966405,19.849433
315.39,14.966405,19.849433
315.38,14.966405,19.849433
315.37,14.966405,19.849433
315.36,14.966405,19.849433
315.35,14.966405,19.849433
315.34,14.966405,19.849433
315.33,14.966405,19.849433
315.32,14.966405,19.849433
315.31,14.966405,19.849433
315.3,14.966405,19.849433
315.29,14.966405,19.849433
315.28,14.966405,19.849433
315.27,14.966405,19.849433
315.26,14.966405,19.849433
315.25,14.966405,19.849433
315.24,14.966405,19.849433
315.23,14.966405,19.849433
315.22,14.966405,19.849433
315.21,14.966405,19.849433
315.2,14.966405,19.849433
315.19,14.966405,19.849433
315.18,14.966405,19.849433
315.17,14.966405,19.849433
315.16,14.966405,19.849433
315.15,14.966405,19.849433
315.14,15.627119,20.518285
315.13,15.627119,20.518285
315.12,15.627119,20.518285
315.11,15.627119,20.518285
315.1,15.627119,20.518285
315.09,15.627119,20.518285
315.08,15.627119,20.518285
315.07,15.627119,20.518285
315.06,15.627119,20.518285
315.05,15.627119,20.518285
315.04,15.627119,20.518285
315.03,15.627119,20.518285
315.02,15.627119,20.518285
315.01,15.627119,20.518285
315,15.627119,20.518285
314.99,15.627119,20.518285
314.98,15.627119,20.518285
314.97,15.627119,20.518285
314.96,15.627119,20.518285
314.95,15.627119,20.518285
314.94,15.627119,20.518285
314.93,15.627119,20.518285
314.92,15.627119,20.518285
314.91,15.627119,20.518285
314.9,15.627119,20.518285
314.89,15.627119,20.518285
314.88,15.627119,20.518285
314.87,15.627119,20.518285
314.86,15.627119,20.518285
314.85,15.627119,20.518285
314.84,15.627119,20.518285
314.83,15.627119,20.518285
314.82,15.627119,20.518285
314.81,15.627119,20.518285
314.8,15.627119,20.518285
314.79,15.627119,20.518285
314.78,15.627119,20.518285
314.77,15.627119,20.518285
314.76,15.627119,20.518285
314.75,15.627119,20.518285
314.74,15.627119,20.518285
314.73,15.627119,20.518285
314.72,15.627119,20.518285
314.71,15.627119,20.518285
314.7,15.627119,20.518285
314.69,15.627119,20.518285
314.68,15.627119,20.518285
314.67,15.627119,20.518285
314.66,15.627119,20.518285
314.65,15.627119,20.518285
314.64,15.627119,20.518285
314.63,15.627119,20.518285
314.62,15.627119,20.518285
314.61,15.627119,20.518285
314.6,15.627119,20.518285
314.59,15.627119,20.518285
314.58,15.627119,20.518285
314.57,15.627119,20.518285
314.56,15.627119,20.518285
314.55,15.627119,20.518285
314.54,15.627119,20.518285
314.53,15.627119,20.518285
314.52,15.627119,20.518285
314.51,15.627119,20.518285
314.5,15.627119,20.518285
314.49,15.627119,20.518285
314.48,15.627119,20.518285
314.47,15.627119,20.518285
314.46,15.627119,20.518285
314.45,15.627119,20.518285
314.44,15.627119,20.518285
314.43,15.627119,20.518285
314.42,15.627119,20.518285
314.41,15.627119,20.518285
314.4,15.627119,20.518285
314.39,15.627119,20.518285
314.38,15.627119,20.518285
314.37,15.627119,20.518285
314.36,15.627119,20.518285
314.35,15.627119,20.518285
314.34,15.627119,20.518285
314.33,15.627119,20.518285
314.32,15.627119,20.518285
314.31,15.627119,20.518285
314.3,15.627119,20.518285
314.29,15.627119,20.518285
314.28,15.627119,20.518285
314.27,15.627119,20.518285
314.26,15.627119,20.518285
314.25,15.627119,20.518285
314.24,15.627119,20.518285
314.23,15.627119,20.518285
314.22,15.627119,20.518285
314.21,15.627119,20.518285
314.2,15.627119,20.518285
314.19,15.627119,20.518285
314.18,15.627119,20.518285
314.17,15.627119,20.518285
314.16,15.627119,20.518285
314.15,15.627119,20.518285
314.14,15.627119,20.518285
314.13,15.627119,20.518285
314.12,15.627119,20.518285
314.11,15.627119,20.518285
314.1,15.627119,20.518285
314.09,15.627119,20.518285
314.08,15.627119,20.518285
314.07,15.627119,20.518285
314.06,15.627119,20.518285
314.05,15.627119,20.518285
314.04,15.627119,20.518285
314.03,15.627119,20.518285
314.02,15.627119,20.518285
314.01,15.627119,20.518285
314,15.627119,20.518285
313.99,15.627119,20.518285
313.98,15.627119,20.518285
313.97,15.627119,20.518285
313.96,15.627119,20.518285
313.95,15.627119,20.518285
313.94,15.627119,20.518285
313.93,15.627119,20.518285
313.92,15.627119,20.518285
313.91,15.627119,20.518285
313.9,15.627119,20.518285
313.89,15.627119,20.518285
313.88,15.627119,20.518285
